Date,InterTourismeReceipts,REER,Oil_price,FDI,Poverty_rate,GDP_Construction,Year,Month,Nights,is_covid,Arrivals,Total_Receipts_MDH
1996-12-01,1666617486.3387978,109.37669732240435,21.47549668874172,1018192741.2568308,16.0,,1996,12,,0,234881.92544452733,997.0784059547728
1997-01-01,1649000000.0,109.34514,20.623509933774837,1079341300.0,16.0,,1997,1,,0,206019.019858114,972.5997252783956
1997-02-01,1673205479.4520547,109.59260493150686,19.771523178807943,1013890605.9178082,16.01698630136986,,1997,2,,0,243262.5383150764,954.1105828323099
1997-03-01,1695068493.1506848,109.8161216438356,19.00198675496689,954773849.9726028,16.03232876712329,,1997,3,,0,220866.1076300397,1558.2225997174633
1997-04-01,1719273972.6027398,110.06358657534248,18.15,889323155.8904109,16.04931506849315,,1997,4,,0,248476.80108487172,1397.3412663835543
1997-05-01,1742698630.1369865,110.30306876712328,18.24,825983774.5205479,16.065753424657533,,1997,5,,0,249902.7382594063,1350.575059949867
1997-06-01,1766904109.589041,110.55053369863012,18.60728260869565,760533080.4383562,16.0827397260274,,1997,6,,0,270083.0552756939,1668.65783295401
1997-07-01,1790328767.1232877,110.79001589041096,18.962717391304345,697193699.0684931,16.09917808219178,,1997,7,,0,487238.95437323663,1787.027600051441
1997-08-01,1814534246.5753424,111.0374808219178,19.33,631743004.9863014,16.116164383561642,,1997,8,,0,340730.69951439905,2145.180645265556
1997-09-01,1838739726.027397,111.28494575342468,19.6044262295082,566292310.9041096,16.133150684931508,,1997,9,,0,210049.22991567355,1561.2019000037553
1997-10-01,1862164383.561644,111.52442794520547,19.87,502952929.53424656,16.14958904109589,,1997,10,,0,246225.49487331053,1543.7577650981002
1997-11-01,1886369863.0136983,111.77189287671231,18.92475409836066,437502235.45205474,16.16657534246575,,1997,11,,0,221858.4920948478,867.6519744286124
1997-12-01,1909794520.5479453,112.01137506849317,18.01,374162854.0821917,16.183013698630138,,1997,12,,0,249407.5546312221,835.3974328581598
1998-01-01,1934000000.0,112.25884,16.910909090909094,308712160.0,16.2,,1998,1,,0,223540.91245597324,1055.2879404383773
1998-02-01,1954638356.164384,112.25862053698631,15.811818181818182,352728919.01369864,16.2,,1998,2,,0,203084.98484440942,1324.3176913460209
1998-03-01,1973279452.0547943,112.25842231232878,14.81909090909091,392485991.6712329,16.2,,1998,3,,0,217339.89633839065,1553.9255186462467
1998-04-01,1993917808.2191784,112.25820284931508,13.72,436502750.6849315,16.2,,1998,4,,0,252603.71805481619,1653.1325398282056
