lags_1,lags_2,lags_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_3,roll_std_6,roll_std_12,growth_yoy,month_sin,month_cos,quarter,year,saison_1,saison_2,saison_3,is_summer,is_high_season,is_vacances,jours_feries_count,is_ramadan,is_special_event,Oil_price_lag1,FDI_lag1,Poverty_rate_lag1,REER_lag1,Oil_price_lag3,FDI_lag3,Poverty_rate_lag3,REER_lag3,is_covid,cdm_event,anomaly_zscore,anomaly_iforest,anomaly_prophet
,,,,,,,,,0.0,0.49999999999999994,0.8660254037844387,1,1995,0,0,0,0,0,0,2,0,0,,,,,,,,,0,0,0,0,0
187471.88663236663,,,,,,,,,0.0,0.8660254037844386,0.5000000000000001,1,1995,0,0,0,0,0,0,0,1,0,17.015,334768300.0,15.5,109.37567,,,,,0,0,0,0,0
187471.88663236663,187471.88663236663,,,,,,,,0.0,1.0,6.123233995736766e-17,1,1995,1,0,0,0,0,0,0,0,0,17.05,336689917.8082192,15.542465753424658,109.4047208219178,,,,,0,0,0,0,0
187471.88663236663,187471.88663236663,,187471.88663236663,,,0.0,,,0.0,0.8660254037844387,-0.4999999999999998,2,1995,1,0,0,0,1,0,0,0,0,16.85,338425572.6027397,15.58082191780822,109.4309602739726,17.015,334768300.0,15.5,109.37567,0,0,0,0,0
187471.88663236663,187471.88663236663,,187471.88663236663,,,0.0,,,0.0,0.49999999999999994,-0.8660254037844387,2,1995,1,0,0,0,1,0,1,0,0,18.135737704918032,340347190.4109589,15.623287671232877,109.4600110958904,17.05,336689917.8082192,15.542465753424658,109.4047208219178,0,0,0,0,0
187471.88663236663,187471.88663236663,,187471.88663236663,,,0.0,,,0.0,1.2246467991473532e-16,-1.0,2,1995,0,1,0,1,0,0,0,0,0,19.38,342206820.5479452,15.664383561643836,109.48812479452054,16.85,338425572.6027397,15.58082191780822,109.4309602739726,0,0,0,0,0
187471.88663236663,187471.88663236663,,187471.88663236663,187471.88663236663,,0.0,0.0,,0.0,-0.4999999999999997,-0.8660254037844388,3,1995,0,1,0,1,1,1,1,0,0,17.7,344128438.3561644,15.706849315068492,109.51717561643837,18.135737704918032,340347190.4109589,15.623287671232877,109.4600110958904,0,0,0,0,1
187471.88663236663,187471.88663236663,,187471.88663236663,187471.88663236663,,0.0,0.0,,0.0,-0.8660254037844385,-0.5000000000000004,3,1995,0,1,0,1,1,1,3,0,0,16.913114754098363,345988068.4931507,15.747945205479452,109.54528931506847,19.38,342206820.5479452,15.664383561643836,109.48812479452054,0,0,0,0,0
187471.88663236663,187471.88663236663,,187471.88663236663,187471.88663236663,,0.0,0.0,,0.0,-1.0,-1.8369701987210297e-16,3,1995,0,0,1,0,0,0,0,0,0,16.1,347909686.30136985,15.79041095890411,109.57434013698632,17.7,344128438.3561644,15.706849315068492,109.51717561643837,0,0,0,0,0
187471.88663236663,187471.88663236663,,187471.88663236663,187471.88663236663,,0.0,0.0,,0.0,-0.8660254037844386,0.5000000000000001,4,1995,0,0,1,0,1,0,0,0,0,16.25,349831304.10958904,15.832876712328767,109.60339095890411,16.913114754098363,345988068.4931507,15.747945205479452,109.54528931506847,0,0,0,0,0
187471.88663236663,187471.88663236663,,187471.88663236663,187471.88663236663,,0.0,0.0,,0.0,-0.5000000000000004,0.8660254037844384,4,1995,0,0,1,0,0,0,2,0,0,16.38770491803279,351690934.24657536,15.873972602739729,109.63150465753424,16.1,347909686.30136985,15.79041095890411,109.57434013698632,0,0,0,0,0
187471.88663236663,187471.88663236663,,187471.88663236663,187471.88663236663,,0.0,0.0,,0.0,-2.4492935982947064e-16,1.0,4,1995,0,0,0,0,1,1,0,0,0,16.53,353612552.0547945,15.916438356164385,109.66055547945206,16.25,349831304.10958904,15.832876712328767,109.60339095890411,0,0,0,0,0
187471.88663236663,187471.88663236663,187471.88663236663,187471.88663236663,187471.88663236663,187471.88663236663,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,1,1996,0,0,0,0,0,0,2,1,0,17.18,355472182.1917808,15.957534246575342,109.6886691780822,16.38770491803279,351690934.24657536,15.873972602739729,109.63150465753424,0,0,0,0,0
187471.88663236663,187471.88663236663,187471.88663236663,187471.88663236663,187471.88663236663,187471.88663236663,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,1,1996,0,0,0,0,0,0,0,1,0,16.98,357393800.0,16.0,109.71772,16.53,353612552.0547945,15.916438356164385,109.66055547945206,0,0,0,0,0
199932.0376184227,187471.88663236663,187471.88663236663,191625.27029438535,189548.57846337595,188510.2325478713,7193.871525942856,5086.83533897901,3596.935762971428,6.646410408452601,1.0,6.123233995736766e-17,1,1996,1,0,0,0,0,0,0,0,0,16.78,418542358.7431694,16.0,109.68616267759565,17.18,355472182.1917808,15.957534246575342,109.6886691780822,0,0,0,0,0
208722.37671238376,199932.0376184227,187471.88663236663,198708.76698772438,193090.32681004552,190281.10672120607,10677.927019659452,9137.149129299394,6823.342830086043,11.335294300253912,0.8660254037844387,-0.4999999999999998,2,1996,1,0,0,0,1,0,0,0,0,18.55,475745849.1803279,16.0,109.6566413114754,16.98,357393800.0,16.0,109.71772,0,0,0,0,0
245308.98510621404,208722.37671238376,187471.88663236663,217987.79981234018,202729.8432223534,195100.86492736,24065.595561783775,22605.91610750698,17198.184188517702,30.851078267146402,0.49999999999999994,-0.8660254037844387,2,1996,1,0,0,0,1,0,1,0,0,20.8,536894407.9234973,16.0,109.62508398907104,16.78,418542358.7431694,16.0,109.68616267759565,0,0,0,0,0
219535.22401003563,245308.98510621404,187471.88663236663,224522.19527621113,208073.73278529826,197772.80970883244,18796.206804781585,22060.869726507117,18356.86163555689,17.10301099201363,1.2246467991473532e-16,-1.0,2,1996,0,1,0,1,0,0,0,0,0,18.95,596070432.5136611,16.0,109.59454464480876,18.55,475745849.1803279,16.0,109.6566413114754,0,0,0,0,0
247820.08527055944,219535.22401003563,187471.88663236663,237554.76479560303,218131.76589166373,202801.82626201518,15655.80702489936,24420.328239443046,22966.07526765339,32.19053252317023,-0.4999999999999997,-0.8660254037844388,3,1996,0,1,0,1,1,1,1,0,0,19.36672131147541,657218991.2568307,16.0,109.56298732240435,20.8,536894407.9234973,16.0,109.62508398907104,0,0,0,0,1
